task,regime,split,method,seed,episodes,stress,mismatch,action_criticality,clean_retention,success,utility,deploy_utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score,stress_level
thin_object_pickup,source_matched,combined_stress,sensor_health_filter,5,96,0.6,0.092849,0.71612,0.625318,0.63119,0.527096,0.527096,0.026935,0.654078,0.036698,0.179121,0.039506,0.106403,0.046206,0.6
thin_object_pickup,source_matched,combined_stress,sensor_health_filter,6,96,0.6,0.092849,0.71612,0.625318,0.630747,0.526242,0.526242,0.028854,0.650422,0.036186,0.180086,0.040341,0.1018,0.045919,0.6
thin_object_pickup,source_matched,combined_stress,sensor_health_filter,7,96,0.6,0.092849,0.71612,0.625318,0.625302,0.519704,0.519704,0.030922,0.651647,0.037306,0.175855,0.040372,0.103911,0.047431,0.6
thin_object_pickup,source_matched,combined_stress,sensor_health_filter,8,96,0.6,0.092849,0.71612,0.625318,0.625971,0.518924,0.518924,0.034804,0.653679,0.036319,0.175002,0.042088,0.104511,0.048655,0.6
thin_object_pickup,source_matched,combined_stress,sensor_health_filter,9,96,0.6,0.092849,0.71612,0.625318,0.630435,0.517399,0.517399,0.039507,0.657087,0.04148,0.178454,0.041128,0.101184,0.051521,0.6
thin_object_pickup,low_friction,combined_stress,sensor_health_filter,0,96,0.6,0.235828,0.71612,0.614165,0.627189,0.494785,0.494785,0.053772,0.646666,0.054692,0.179605,0.048409,0.106091,0.063003,0.6
thin_object_pickup,low_friction,combined_stress,sensor_health_filter,1,96,0.6,0.235828,0.71612,0.614165,0.612971,0.479617,0.479617,0.055125,0.645343,0.055558,0.175984,0.048886,0.10896,0.064356,0.6
thin_object_pickup,low_friction,combined_stress,sensor_health_filter,2,96,0.6,0.235828,0.71612,0.614165,0.623345,0.482884,0.482884,0.059615,0.654708,0.058429,0.182134,0.054683,0.106909,0.067184,0.6
thin_object_pickup,low_friction,combined_stress,sensor_health_filter,3,96,0.6,0.235828,0.71612,0.614165,0.620043,0.484803,0.484803,0.053719,0.638806,0.057233,0.17543,0.053797,0.107533,0.064749,0.6
thin_object_pickup,low_friction,combined_stress,sensor_health_filter,4,96,0.6,0.235828,0.71612,0.614165,0.607932,0.46519,0.46519,0.063489,0.653422,0.060241,0.175888,0.056449,0.10696,0.069375,0.6
thin_object_pickup,low_friction,combined_stress,sensor_health_filter,5,96,0.6,0.235828,0.71612,0.614165,0.622685,0.489283,0.489283,0.050327,0.647323,0.057008,0.17954,0.050556,0.107434,0.063168,0.6
thin_object_pickup,low_friction,combined_stress,sensor_health_filter,6,96,0.6,0.235828,0.71612,0.614165,0.614144,0.473354,0.473354,0.058579,0.650994,0.060814,0.176184,0.05582,0.106702,0.067814,0.6
thin_object_pickup,low_friction,combined_stress,sensor_health_filter,7,96,0.6,0.235828,0.71612,0.614165,0.62122,0.488182,0.488182,0.053822,0.64379,0.056533,0.175031,0.047959,0.109418,0.064273,0.6
thin_object_pickup,low_friction,combined_stress,sensor_health_filter,8,96,0.6,0.235828,0.71612,0.614165,0.623577,0.48882,0.48882,0.055443,0.631647,0.057082,0.177407,0.04979,0.105031,0.064427,0.6
thin_object_pickup,low_friction,combined_stress,sensor_health_filter,9,96,0.6,0.235828,0.71612,0.614165,0.615867,0.476568,0.476568,0.052295,0.641823,0.062041,0.181712,0.052852,0.108057,0.066091,0.6
thin_object_pickup,soft_compliance,combined_stress,sensor_health_filter,0,96,0.6,0.211417,0.71612,0.616069,0.616699,0.491815,0.491815,0.050955,0.644592,0.047314,0.174797,0.049045,0.106597,0.059396,0.6
thin_object_pickup,soft_compliance,combined_stress,sensor_health_filter,1,96,0.6,0.211417,0.71612,0.616069,0.620652,0.498703,0.498703,0.046022,0.646343,0.046696,0.175495,0.048403,0.104885,0.057112,0.6
thin_object_pickup,soft_compliance,combined_stress,sensor_health_filter,2,96,0.6,0.211417,0.71612,0.616069,0.614983,0.486793,0.486793,0.047833,0.643002,0.052086,0.180997,0.048479,0.106571,0.060087,0.6
thin_object_pickup,soft_compliance,combined_stress,sensor_health_filter,3,96,0.6,0.211417,0.71612,0.616069,0.618502,0.484907,0.484907,0.063342,0.652369,0.05026,0.178492,0.050674,0.103457,0.064325,0.6
thin_object_pickup,soft_compliance,combined_stress,sensor_health_filter,4,96,0.6,0.211417,0.71612,0.616069,0.626983,0.501868,0.501868,0.044663,0.644746,0.050254,0.178793,0.050298,0.103325,0.05791,0.6
thin_object_pickup,soft_compliance,combined_stress,sensor_health_filter,5,96,0.6,0.211417,0.71612,0.616069,0.622335,0.495064,0.495064,0.05082,0.64342,0.049826,0.17757,0.049448,0.105351,0.060121,0.6
thin_object_pickup,soft_compliance,combined_stress,sensor_health_filter,6,96,0.6,0.211417,0.71612,0.616069,0.617205,0.4836,0.4836,0.063591,0.652285,0.050785,0.177416,0.050878,0.100791,0.064149,0.6
thin_object_pickup,soft_compliance,combined_stress,sensor_health_filter,7,96,0.6,0.211417,0.71612,0.616069,0.614066,0.480893,0.480893,0.058855,0.644826,0.05173,0.182079,0.04969,0.103746,0.063311,0.6
thin_object_pickup,soft_compliance,combined_stress,sensor_health_filter,8,96,0.6,0.211417,0.71612,0.616069,0.628251,0.50055,0.50055,0.056114,0.6456,0.046264,0.181319,0.050211,0.102135,0.060064,0.6
thin_object_pickup,soft_compliance,combined_stress,sensor_health_filter,9,96,0.6,0.211417,0.71612,0.616069,0.622424,0.493644,0.493644,0.056284,0.647974,0.048074,0.176562,0.051082,0.105731,0.061544,0.6
thin_object_pickup,texture_aliasing,combined_stress,sensor_health_filter,0,96,0.6,0.274996,0.71612,0.61111,0.620353,0.485455,0.485455,0.065276,0.649736,0.047908,0.178129,0.054755,0.111348,0.065917,0.6
thin_object_pickup,texture_aliasing,combined_stress,sensor_health_filter,1,96,0.6,0.274996,0.71612,0.61111,0.630612,0.493006,0.493006,0.064067,0.648343,0.052265,0.180413,0.057092,0.10117,0.065563,0.6
thin_object_pickup,texture_aliasing,combined_stress,sensor_health_filter,2,96,0.6,0.274996,0.71612,0.61111,0.615607,0.4829,0.4829,0.061596,0.635407,0.04852,0.175493,0.055915,0.104853,0.063846,0.6
thin_object_pickup,texture_aliasing,combined_stress,sensor_health_filter,3,96,0.6,0.274996,0.71612,0.61111,0.623021,0.490635,0.490635,0.05769,0.643241,0.048111,0.180273,0.057231,0.107071,0.062893,0.6
thin_object_pickup,texture_aliasing,combined_stress,sensor_health_filter,4,96,0.6,0.274996,0.71612,0.61111,0.623968,0.486341,0.486341,0.065814,0.634256,0.051911,0.179166,0.055586,0.103274,0.066251,0.6
thin_object_pickup,texture_aliasing,combined_stress,sensor_health_filter,5,96,0.6,0.274996,0.71612,0.61111,0.620899,0.485394,0.485394,0.068966,0.642246,0.049643,0.17423,0.05359,0.102131,0.066055,0.6
thin_object_pickup,texture_aliasing,combined_stress,sensor_health_filter,6,96,0.6,0.274996,0.71612,0.61111,0.618188,0.480448,0.480448,0.064834,0.635175,0.054108,0.175509,0.054536,0.103847,0.066751,0.6
thin_object_pickup,texture_aliasing,combined_stress,sensor_health_filter,7,96,0.6,0.274996,0.71612,0.61111,0.619603,0.487618,0.487618,0.051298,0.638195,0.052315,0.181131,0.05292,0.111699,0.062719,0.6
thin_object_pickup,texture_aliasing,combined_stress,sensor_health_filter,8,96,0.6,0.274996,0.71612,0.61111,0.619388,0.485196,0.485196,0.063467,0.6395,0.049242,0.177425,0.053794,0.107869,0.065087,0.6
thin_object_pickup,texture_aliasing,combined_stress,sensor_health_filter,9,96,0.6,0.274996,0.71612,0.61111,0.620729,0.484145,0.484145,0.058447,0.649676,0.056192,0.17821,0.052363,0.106156,0.065569,0.6
thin_object_pickup,taxel_bias,combined_stress,sensor_health_filter,0,96,0.6,0.292186,0.71612,0.609769,0.621274,0.483337,0.483337,0.065154,0.639217,0.053094,0.178458,0.05261,0.110269,0.067438,0.6
thin_object_pickup,taxel_bias,combined_stress,sensor_health_filter,1,96,0.6,0.292186,0.71612,0.609769,0.624171,0.480333,0.480333,0.0798,0.636839,0.050175,0.181488,0.056018,0.107879,0.071218,0.6
thin_object_pickup,taxel_bias,combined_stress,sensor_health_filter,2,96,0.6,0.292186,0.71612,0.609769,0.623063,0.47954,0.47954,0.075601,0.644992,0.05253,0.181878,0.05701,0.103113,0.069927,0.6
thin_object_pickup,taxel_bias,combined_stress,sensor_health_filter,3,96,0.6,0.292186,0.71612,0.609769,0.635692,0.491016,0.491016,0.076611,0.642867,0.05205,0.177135,0.060766,0.110572,0.071806,0.6
thin_object_pickup,taxel_bias,combined_stress,sensor_health_filter,4,96,0.6,0.292186,0.71612,0.609769,0.619954,0.480565,0.480565,0.072285,0.649927,0.051319,0.175714,0.054042,0.107786,0.068884,0.6
thin_object_pickup,taxel_bias,combined_stress,sensor_health_filter,5,96,0.6,0.292186,0.71612,0.609769,0.623652,0.478992,0.478992,0.073078,0.631984,0.055282,0.179576,0.057894,0.106946,0.070893,0.6
thin_object_pickup,taxel_bias,combined_stress,sensor_health_filter,6,96,0.6,0.292186,0.71612,0.609769,0.629191,0.496752,0.496752,0.063799,0.63967,0.043652,0.182015,0.057459,0.108308,0.06352,0.6
thin_object_pickup,taxel_bias,combined_stress,sensor_health_filter,7,96,0.6,0.292186,0.71612,0.609769,0.638491,0.503542,0.503542,0.072736,0.646836,0.043507,0.177104,0.056898,0.107104,0.066231,0.6
thin_object_pickup,taxel_bias,combined_stress,sensor_health_filter,8,96,0.6,0.292186,0.71612,0.609769,0.618215,0.482076,0.482076,0.06717,0.645624,0.048732,0.181241,0.053802,0.106343,0.065878,0.6
thin_object_pickup,taxel_bias,combined_stress,sensor_health_filter,9,96,0.6,0.292186,0.71612,0.609769,0.630816,0.488684,0.488684,0.072649,0.641067,0.054116,0.177794,0.055995,0.103004,0.069405,0.6
thin_object_pickup,transient_shear_spike,combined_stress,sensor_health_filter,0,96,0.6,0.300376,0.71612,0.609131,0.611761,0.474013,0.474013,0.065233,0.637172,0.053169,0.176197,0.054827,0.10617,0.066977,0.6
thin_object_pickup,transient_shear_spike,combined_stress,sensor_health_filter,1,96,0.6,0.300376,0.71612,0.609131,0.62562,0.484436,0.484436,0.061828,0.644637,0.058761,0.179971,0.054649,0.106631,0.068009,0.6
thin_object_pickup,transient_shear_spike,combined_stress,sensor_health_filter,2,96,0.6,0.300376,0.71612,0.609131,0.619308,0.474474,0.474474,0.067364,0.64148,0.060554,0.179837,0.054443,0.106036,0.070445,0.6
thin_object_pickup,transient_shear_spike,combined_stress,sensor_health_filter,3,96,0.6,0.300376,0.71612,0.609131,0.621782,0.471938,0.471938,0.075725,0.630166,0.060781,0.176986,0.05949,0.106798,0.074016,0.6
thin_object_pickup,transient_shear_spike,combined_stress,sensor_health_filter,4,96,0.6,0.300376,0.71612,0.609131,0.614715,0.464968,0.464968,0.071677,0.644904,0.064722,0.178149,0.055983,0.104086,0.073299,0.6
thin_object_pickup,transient_shear_spike,combined_stress,sensor_health_filter,5,96,0.6,0.300376,0.71612,0.609131,0.605687,0.461845,0.461845,0.065171,0.635066,0.057448,0.181013,0.059711,0.108939,0.069569,0.6
thin_object_pickup,transient_shear_spike,combined_stress,sensor_health_filter,6,96,0.6,0.300376,0.71612,0.609131,0.623051,0.47463,0.47463,0.074262,0.637008,0.059753,0.180947,0.056765,0.106766,0.07285,0.6
thin_object_pickup,transient_shear_spike,combined_stress,sensor_health_filter,7,96,0.6,0.300376,0.71612,0.609131,0.618764,0.474202,0.474202,0.066807,0.634386,0.060836,0.177675,0.055269,0.105874,0.070416,0.6
thin_object_pickup,transient_shear_spike,combined_stress,sensor_health_filter,8,96,0.6,0.300376,0.71612,0.609131,0.622512,0.480001,0.480001,0.065566,0.624869,0.057492,0.178182,0.057214,0.107951,0.069292,0.6
thin_object_pickup,transient_shear_spike,combined_stress,sensor_health_filter,9,96,0.6,0.300376,0.71612,0.609131,0.629686,0.487314,0.487314,0.062314,0.630612,0.061256,0.178257,0.052789,0.107434,0.069081,0.6
thin_object_pickup,latency_and_drift,combined_stress,sensor_health_filter,0,96,0.6,0.318038,0.71612,0.607753,0.617308,0.473696,0.473696,0.075723,0.641794,0.052366,0.179066,0.057323,0.108737,0.07095,0.6
thin_object_pickup,latency_and_drift,combined_stress,sensor_health_filter,1,96,0.6,0.318038,0.71612,0.607753,0.615595,0.464111,0.464111,0.075296,0.627816,0.062867,0.177078,0.059059,0.110189,0.07523,0.6
thin_object_pickup,latency_and_drift,combined_stress,sensor_health_filter,2,96,0.6,0.318038,0.71612,0.607753,0.622381,0.472597,0.472597,0.07824,0.639596,0.057892,0.181687,0.05971,0.105486,0.073559,0.6
thin_object_pickup,latency_and_drift,combined_stress,sensor_health_filter,3,96,0.6,0.318038,0.71612,0.607753,0.627502,0.477223,0.477223,0.077064,0.6294,0.060394,0.177085,0.058219,0.110998,0.074953,0.6
thin_object_pickup,latency_and_drift,combined_stress,sensor_health_filter,4,96,0.6,0.318038,0.71612,0.607753,0.634676,0.48514,0.48514,0.078671,0.637644,0.058178,0.18034,0.058113,0.106759,0.073884,0.6
thin_object_pickup,latency_and_drift,combined_stress,sensor_health_filter,5,96,0.6,0.318038,0.71612,0.607753,0.627933,0.479781,0.479781,0.07886,0.635545,0.057334,0.179086,0.057439,0.103818,0.073031,0.6
thin_object_pickup,latency_and_drift,combined_stress,sensor_health_filter,6,96,0.6,0.318038,0.71612,0.607753,0.624849,0.473409,0.473409,0.075245,0.646609,0.063237,0.180481,0.055632,0.110632,0.075091,0.6
thin_object_pickup,latency_and_drift,combined_stress,sensor_health_filter,7,96,0.6,0.318038,0.71612,0.607753,0.625382,0.469914,0.469914,0.076148,0.630511,0.067,0.182249,0.059337,0.10449,0.076092,0.6
thin_object_pickup,latency_and_drift,combined_stress,sensor_health_filter,8,96,0.6,0.318038,0.71612,0.607753,0.630123,0.478412,0.478412,0.080895,0.631377,0.059923,0.177457,0.060831,0.103824,0.075046,0.6
thin_object_pickup,latency_and_drift,combined_stress,sensor_health_filter,9,96,0.6,0.318038,0.71612,0.607753,0.621774,0.471075,0.471075,0.083344,0.633111,0.057638,0.176379,0.05868,0.108013,0.07555,0.6
thin_object_pickup,compound_contact_shift,combined_stress,sensor_health_filter,0,96,0.6,0.435666,0.71612,0.598578,0.619795,0.457758,0.457758,0.08618,0.625988,0.068822,0.180263,0.061245,0.108921,0.081184,0.6
thin_object_pickup,compound_contact_shift,combined_stress,sensor_health_filter,1,96,0.6,0.435666,0.71612,0.598578,0.618221,0.450218,0.450218,0.093217,0.633345,0.071451,0.178045,0.065389,0.109056,0.085014,0.6
thin_object_pickup,compound_contact_shift,combined_stress,sensor_health_filter,2,96,0.6,0.435666,0.71612,0.598578,0.624033,0.459438,0.459438,0.088789,0.621437,0.068137,0.179852,0.067483,0.108808,0.082414,0.6
thin_object_pickup,compound_contact_shift,combined_stress,sensor_health_filter,3,96,0.6,0.435666,0.71612,0.598578,0.615032,0.448031,0.448031,0.092782,0.629176,0.069012,0.179838,0.067568,0.108287,0.084019,0.6
thin_object_pickup,compound_contact_shift,combined_stress,sensor_health_filter,4,96,0.6,0.435666,0.71612,0.598578,0.616335,0.448885,0.448885,0.093595,0.630728,0.069542,0.180822,0.066409,0.106997,0.084148,0.6
thin_object_pickup,compound_contact_shift,combined_stress,sensor_health_filter,5,96,0.6,0.435666,0.71612,0.598578,0.620963,0.450465,0.450465,0.098543,0.633653,0.071613,0.178022,0.06558,0.108412,0.08679,0.6
thin_object_pickup,compound_contact_shift,combined_stress,sensor_health_filter,6,96,0.6,0.435666,0.71612,0.598578,0.617863,0.453207,0.453207,0.090927,0.621566,0.067933,0.179161,0.06473,0.111161,0.083211,0.6
thin_object_pickup,compound_contact_shift,combined_stress,sensor_health_filter,7,96,0.6,0.435666,0.71612,0.598578,0.617982,0.449399,0.449399,0.094736,0.631838,0.070728,0.179565,0.066447,0.107049,0.085,0.6
thin_object_pickup,compound_contact_shift,combined_stress,sensor_health_filter,8,96,0.6,0.435666,0.71612,0.598578,0.620806,0.449372,0.449372,0.09047,0.631418,0.074318,0.181239,0.070112,0.111823,0.08614,0.6
thin_object_pickup,compound_contact_shift,combined_stress,sensor_health_filter,9,96,0.6,0.435666,0.71612,0.598578,0.623438,0.457612,0.457612,0.096825,0.627993,0.066699,0.178153,0.065096,0.107269,0.084085,0.6
snap_fit_assembly,source_matched,combined_stress,sensor_health_filter,0,96,0.6,0.098229,0.63672,0.624898,0.611182,0.496918,0.496918,0.038092,0.648242,0.044203,0.176193,0.040932,0.104594,0.052669,0.6
snap_fit_assembly,source_matched,combined_stress,sensor_health_filter,1,96,0.6,0.098229,0.63672,0.624898,0.626583,0.514508,0.514508,0.030605,0.655434,0.045974,0.175528,0.041987,0.101914,0.050419,0.6
snap_fit_assembly,source_matched,combined_stress,sensor_health_filter,2,96,0.6,0.098229,0.63672,0.624898,0.622033,0.511551,0.511551,0.035314,0.64935,0.043113,0.176468,0.036945,0.100347,0.050147,0.6
snap_fit_assembly,source_matched,combined_stress,sensor_health_filter,3,96,0.6,0.098229,0.63672,0.624898,0.630952,0.519032,0.519032,0.036525,0.650226,0.041289,0.176438,0.043176,0.102473,0.050871,0.6
snap_fit_assembly,source_matched,combined_stress,sensor_health_filter,4,96,0.6,0.098229,0.63672,0.624898,0.622979,0.510585,0.510585,0.038939,0.653461,0.041,0.175139,0.042093,0.104424,0.051825,0.6
snap_fit_assembly,source_matched,combined_stress,sensor_health_filter,5,96,0.6,0.098229,0.63672,0.624898,0.627592,0.51654,0.51654,0.028926,0.655622,0.046394,0.173673,0.040538,0.104357,0.050303,0.6
snap_fit_assembly,source_matched,combined_stress,sensor_health_filter,6,96,0.6,0.098229,0.63672,0.624898,0.613426,0.493049,0.493049,0.036554,0.649127,0.051841,0.177854,0.044223,0.102391,0.05498,0.6
snap_fit_assembly,source_matched,combined_stress,sensor_health_filter,7,96,0.6,0.098229,0.63672,0.624898,0.61585,0.502006,0.502006,0.036844,0.664414,0.044843,0.176722,0.039899,0.103615,0.052208,0.6
snap_fit_assembly,source_matched,combined_stress,sensor_health_filter,8,96,0.6,0.098229,0.63672,0.624898,0.624584,0.512905,0.512905,0.034265,0.650642,0.042451,0.177101,0.041947,0.103841,0.050667,0.6
snap_fit_assembly,source_matched,combined_stress,sensor_health_filter,9,96,0.6,0.098229,0.63672,0.624898,0.626616,0.517866,0.517866,0.0306,0.649845,0.039894,0.178453,0.042475,0.105053,0.048721,0.6
snap_fit_assembly,low_friction,combined_stress,sensor_health_filter,0,96,0.6,0.188043,0.63672,0.617893,0.623858,0.497859,0.497859,0.04562,0.639353,0.053667,0.176638,0.045539,0.102693,0.058943,0.6
snap_fit_assembly,low_friction,combined_stress,sensor_health_filter,1,96,0.6,0.188043,0.63672,0.617893,0.625637,0.498195,0.498195,0.052408,0.659597,0.049327,0.17907,0.047415,0.10657,0.060487,0.6
snap_fit_assembly,low_friction,combined_stress,sensor_health_filter,2,96,0.6,0.188043,0.63672,0.617893,0.626167,0.498918,0.498918,0.046295,0.642256,0.052436,0.178126,0.047588,0.109985,0.060222,0.6
snap_fit_assembly,low_friction,combined_stress,sensor_health_filter,3,96,0.6,0.188043,0.63672,0.617893,0.61945,0.484402,0.484402,0.05051,0.645943,0.059969,0.177324,0.049863,0.108119,0.06441,0.6
snap_fit_assembly,low_friction,combined_stress,sensor_health_filter,4,96,0.6,0.188043,0.63672,0.617893,0.617731,0.487729,0.487729,0.048366,0.646043,0.055905,0.178269,0.047205,0.104523,0.061223,0.6
snap_fit_assembly,low_friction,combined_stress,sensor_health_filter,5,96,0.6,0.188043,0.63672,0.617893,0.639875,0.514212,0.514212,0.040492,0.646755,0.056009,0.175601,0.046645,0.103639,0.05837,0.6
snap_fit_assembly,low_friction,combined_stress,sensor_health_filter,6,96,0.6,0.188043,0.63672,0.617893,0.627418,0.494808,0.494808,0.050132,0.648127,0.057912,0.176958,0.050142,0.101834,0.062396,0.6
snap_fit_assembly,low_friction,combined_stress,sensor_health_filter,7,96,0.6,0.188043,0.63672,0.617893,0.619326,0.494228,0.494228,0.041517,0.638813,0.052609,0.176729,0.051344,0.101452,0.057503,0.6
snap_fit_assembly,low_friction,combined_stress,sensor_health_filter,8,96,0.6,0.188043,0.63672,0.617893,0.614949,0.480229,0.480229,0.049769,0.647455,0.061388,0.17974,0.045561,0.106462,0.063968,0.6
snap_fit_assembly,low_friction,combined_stress,sensor_health_filter,9,96,0.6,0.188043,0.63672,0.617893,0.626897,0.49776,0.49776,0.042039,0.64324,0.058563,0.176114,0.047773,0.107078,0.060599,0.6
snap_fit_assembly,soft_compliance,combined_stress,sensor_health_filter,0,96,0.6,0.228213,0.63672,0.614759,0.616831,0.481814,0.481814,0.052426,0.651568,0.055903,0.179804,0.055743,0.105517,0.063635,0.6
snap_fit_assembly,soft_compliance,combined_stress,sensor_health_filter,1,96,0.6,0.228213,0.63672,0.614759,0.61245,0.475679,0.475679,0.056509,0.64657,0.05524,0.181836,0.054143,0.10946,0.065321,0.6
snap_fit_assembly,soft_compliance,combined_stress,sensor_health_filter,2,96,0.6,0.228213,0.63672,0.614759,0.62465,0.496662,0.496662,0.052507,0.649089,0.049941,0.17554,0.05248,0.099928,0.060065,0.6
snap_fit_assembly,soft_compliance,combined_stress,sensor_health_filter,3,96,0.6,0.228213,0.63672,0.614759,0.623193,0.490492,0.490492,0.057363,0.646916,0.052048,0.17567,0.052225,0.108441,0.064024,0.6
snap_fit_assembly,soft_compliance,combined_stress,sensor_health_filter,4,96,0.6,0.228213,0.63672,0.614759,0.617381,0.488649,0.488649,0.053402,0.643753,0.051451,0.180471,0.044417,0.105917,0.061215,0.6
snap_fit_assembly,soft_compliance,combined_stress,sensor_health_filter,5,96,0.6,0.228213,0.63672,0.614759,0.617028,0.482622,0.482622,0.052382,0.642702,0.057201,0.17935,0.051624,0.104403,0.063501,0.6
snap_fit_assembly,soft_compliance,combined_stress,sensor_health_filter,6,96,0.6,0.228213,0.63672,0.614759,0.624648,0.494915,0.494915,0.055988,0.636149,0.048615,0.180255,0.05116,0.104465,0.061429,0.6
snap_fit_assembly,soft_compliance,combined_stress,sensor_health_filter,7,96,0.6,0.228213,0.63672,0.614759,0.621369,0.485221,0.485221,0.055891,0.642765,0.055818,0.181135,0.054612,0.103055,0.064225,0.6
snap_fit_assembly,soft_compliance,combined_stress,sensor_health_filter,8,96,0.6,0.228213,0.63672,0.614759,0.61648,0.483161,0.483161,0.058766,0.636594,0.051678,0.180567,0.050615,0.105921,0.063746,0.6
snap_fit_assembly,soft_compliance,combined_stress,sensor_health_filter,9,96,0.6,0.228213,0.63672,0.614759,0.621181,0.49,0.49,0.052216,0.641542,0.054847,0.178543,0.048313,0.102977,0.061962,0.6
snap_fit_assembly,texture_aliasing,combined_stress,sensor_health_filter,0,96,0.6,0.27374,0.63672,0.611208,0.630118,0.493328,0.493328,0.06131,0.647398,0.054268,0.178051,0.055442,0.101085,0.065207,0.6
snap_fit_assembly,texture_aliasing,combined_stress,sensor_health_filter,1,96,0.6,0.27374,0.63672,0.611208,0.627786,0.488102,0.488102,0.062608,0.646349,0.056656,0.179011,0.054264,0.106992,0.067501,0.6
snap_fit_assembly,texture_aliasing,combined_stress,sensor_health_filter,2,96,0.6,0.27374,0.63672,0.611208,0.619494,0.480785,0.480785,0.062676,0.635992,0.054951,0.176979,0.054281,0.112805,0.067924,0.6
snap_fit_assembly,texture_aliasing,combined_stress,sensor_health_filter,3,96,0.6,0.27374,0.63672,0.611208,0.616977,0.475393,0.475393,0.068255,0.638889,0.055028,0.180009,0.055912,0.10545,0.06869,0.6
snap_fit_assembly,texture_aliasing,combined_stress,sensor_health_filter,4,96,0.6,0.27374,0.63672,0.611208,0.608347,0.472865,0.472865,0.060249,0.629806,0.052139,0.17952,0.0557,0.1039,0.06457,0.6
snap_fit_assembly,texture_aliasing,combined_stress,sensor_health_filter,5,96,0.6,0.27374,0.63672,0.611208,0.627726,0.495845,0.495845,0.058136,0.631486,0.050674,0.180546,0.052113,0.098532,0.06197,0.6
snap_fit_assembly,texture_aliasing,combined_stress,sensor_health_filter,6,96,0.6,0.27374,0.63672,0.611208,0.62068,0.48172,0.48172,0.065307,0.643275,0.054784,0.17688,0.055148,0.103924,0.067243,0.6
snap_fit_assembly,texture_aliasing,combined_stress,sensor_health_filter,7,96,0.6,0.27374,0.63672,0.611208,0.617375,0.478793,0.478793,0.060873,0.638651,0.055705,0.180594,0.055141,0.104931,0.066266,0.6
snap_fit_assembly,texture_aliasing,combined_stress,sensor_health_filter,8,96,0.6,0.27374,0.63672,0.611208,0.612388,0.47629,0.47629,0.058012,0.638293,0.054828,0.18188,0.051897,0.106662,0.064948,0.6
snap_fit_assembly,texture_aliasing,combined_stress,sensor_health_filter,9,96,0.6,0.27374,0.63672,0.611208,0.623411,0.487896,0.487896,0.062036,0.653711,0.050351,0.180872,0.055234,0.107272,0.065058,0.6
snap_fit_assembly,taxel_bias,combined_stress,sensor_health_filter,0,96,0.6,0.294522,0.63672,0.609587,0.627069,0.487448,0.487448,0.061303,0.63894,0.056045,0.180766,0.056167,0.106824,0.066985,0.6
snap_fit_assembly,taxel_bias,combined_stress,sensor_health_filter,1,96,0.6,0.294522,0.63672,0.609587,0.629067,0.488052,0.488052,0.075056,0.630362,0.050308,0.180369,0.054863,0.106453,0.069284,0.6
snap_fit_assembly,taxel_bias,combined_stress,sensor_health_filter,2,96,0.6,0.294522,0.63672,0.609587,0.618041,0.47249,0.47249,0.076366,0.635801,0.054085,0.180656,0.058441,0.105979,0.071437,0.6
snap_fit_assembly,taxel_bias,combined_stress,sensor_health_filter,3,96,0.6,0.294522,0.63672,0.609587,0.635481,0.484741,0.484741,0.072435,0.643614,0.062758,0.182882,0.05879,0.105465,0.073339,0.6
snap_fit_assembly,taxel_bias,combined_stress,sensor_health_filter,4,96,0.6,0.294522,0.63672,0.609587,0.62008,0.476964,0.476964,0.06468,0.632397,0.059421,0.181303,0.05475,0.105274,0.068995,0.6
snap_fit_assembly,taxel_bias,combined_stress,sensor_health_filter,5,96,0.6,0.294522,0.63672,0.609587,0.636359,0.492136,0.492136,0.067366,0.632328,0.060143,0.180121,0.052606,0.107853,0.070433,0.6
snap_fit_assembly,taxel_bias,combined_stress,sensor_health_filter,6,96,0.6,0.294522,0.63672,0.609587,0.622825,0.482009,0.482009,0.068281,0.634992,0.054742,0.180443,0.053862,0.105406,0.068376,0.6
snap_fit_assembly,taxel_bias,combined_stress,sensor_health_filter,7,96,0.6,0.294522,0.63672,0.609587,0.633369,0.492328,0.492328,0.067397,0.640016,0.056076,0.17819,0.054282,0.105367,0.068618,0.6
snap_fit_assembly,taxel_bias,combined_stress,sensor_health_filter,8,96,0.6,0.294522,0.63672,0.609587,0.628687,0.485297,0.485297,0.069833,0.641221,0.057045,0.175848,0.055854,0.109927,0.070793,0.6
snap_fit_assembly,taxel_bias,combined_stress,sensor_health_filter,9,96,0.6,0.294522,0.63672,0.609587,0.631485,0.488241,0.488241,0.07046,0.641491,0.057256,0.180178,0.053291,0.103958,0.069755,0.6
snap_fit_assembly,transient_shear_spike,combined_stress,sensor_health_filter,0,96,0.6,0.293793,0.63672,0.609644,0.609457,0.46312,0.46312,0.064535,0.625473,0.064084,0.177443,0.05554,0.108861,0.071443,0.6
snap_fit_assembly,transient_shear_spike,combined_stress,sensor_health_filter,1,96,0.6,0.293793,0.63672,0.609644,0.622976,0.468296,0.468296,0.072653,0.635267,0.070091,0.176776,0.057267,0.107518,0.076416,0.6
snap_fit_assembly,transient_shear_spike,combined_stress,sensor_health_filter,2,96,0.6,0.293793,0.63672,0.609644,0.615699,0.46621,0.46621,0.069938,0.62558,0.063688,0.178647,0.058286,0.107782,0.07321,0.6
