stress_level,method,seed,n,mismatch,clean_retention,success,utility,harmful_transfer_rate,tactile_event_f1,damage_rate,query_cost,regret,calibration_ece,risk_score
0.2,proposed_negative_transfer_guard_v4,8,80,0.172347,0.759646,0.740682,0.634499,0.042589,0.712243,0.041954,0.138324,0.043569,0.096653,0.052177
0.2,proposed_negative_transfer_guard_v4,9,80,0.172347,0.759646,0.740904,0.634542,0.043528,0.713056,0.04195,0.137359,0.043412,0.096838,0.052513
0.2,sensor_health_filter,0,80,0.172347,0.627277,0.65538,0.543454,0.048059,0.64592,0.044672,0.137653,0.046475,0.100726,0.056093
0.2,sensor_health_filter,1,80,0.172347,0.627277,0.655119,0.543124,0.048213,0.646916,0.044454,0.138288,0.046549,0.100702,0.056066
0.2,sensor_health_filter,2,80,0.172347,0.627277,0.654944,0.543121,0.048545,0.647787,0.044108,0.13805,0.046502,0.100716,0.056046
0.2,sensor_health_filter,3,80,0.172347,0.627277,0.655371,0.543948,0.047316,0.647466,0.044408,0.138049,0.046378,0.100475,0.055686
0.2,sensor_health_filter,4,80,0.172347,0.627277,0.655105,0.543509,0.047815,0.645736,0.044234,0.138149,0.046567,0.100437,0.055801
0.2,sensor_health_filter,5,80,0.172347,0.627277,0.656154,0.545063,0.04692,0.647145,0.044166,0.138163,0.046297,0.100694,0.055491
0.2,sensor_health_filter,6,80,0.172347,0.627277,0.655206,0.543149,0.048315,0.647462,0.044787,0.137844,0.04617,0.100607,0.056172
0.2,sensor_health_filter,7,80,0.172347,0.627277,0.654767,0.543104,0.048208,0.646695,0.04427,0.138037,0.046069,0.100821,0.055968
0.2,sensor_health_filter,8,80,0.172347,0.627277,0.656325,0.544666,0.04793,0.648034,0.044273,0.138143,0.046371,0.100823,0.055905
0.2,sensor_health_filter,9,80,0.172347,0.627277,0.655052,0.542969,0.048167,0.646433,0.044623,0.137677,0.047109,0.100199,0.05608
0.2,test_time_tactile_adaptation,0,80,0.172347,0.749676,0.701061,0.580797,0.05659,0.647194,0.049986,0.127179,0.048388,0.119543,0.064592
0.2,test_time_tactile_adaptation,1,80,0.172347,0.749676,0.701198,0.581308,0.055633,0.646595,0.050099,0.126861,0.0485,0.119602,0.064331
0.2,test_time_tactile_adaptation,2,80,0.172347,0.749676,0.700089,0.579797,0.055752,0.647037,0.050579,0.126707,0.048549,0.119706,0.064578
0.2,test_time_tactile_adaptation,3,80,0.172347,0.749676,0.70159,0.581578,0.056165,0.647116,0.050135,0.126784,0.048195,0.119356,0.064451
0.2,test_time_tactile_adaptation,4,80,0.172347,0.749676,0.701052,0.580328,0.056651,0.646538,0.050631,0.126924,0.048439,0.119495,0.064854
0.2,test_time_tactile_adaptation,5,80,0.172347,0.749676,0.700156,0.579352,0.056588,0.64517,0.050787,0.126911,0.048373,0.119649,0.064913
0.2,test_time_tactile_adaptation,6,80,0.172347,0.749676,0.699907,0.579115,0.056611,0.64596,0.050683,0.126532,0.048927,0.119314,0.064877
0.2,test_time_tactile_adaptation,7,80,0.172347,0.749676,0.700642,0.580282,0.056432,0.646061,0.050349,0.127061,0.048234,0.119333,0.064623
0.2,test_time_tactile_adaptation,8,80,0.172347,0.749676,0.700375,0.580006,0.056212,0.646707,0.050168,0.127562,0.048487,0.119747,0.064579
0.2,test_time_tactile_adaptation,9,80,0.172347,0.749676,0.700533,0.580677,0.055653,0.647768,0.050151,0.126887,0.048304,0.119397,0.064301
0.4,action_critical_tactile_transfer_guard_v5,0,80,0.224687,0.814471,0.76245,0.667566,0.032071,0.80961,0.037568,0.139746,0.039529,0.077149,0.04302
0.4,action_critical_tactile_transfer_guard_v5,1,80,0.224687,0.814471,0.762526,0.668278,0.031982,0.810006,0.036574,0.139954,0.039834,0.077126,0.042638
0.4,action_critical_tactile_transfer_guard_v5,2,80,0.224687,0.814471,0.764052,0.670026,0.031922,0.809828,0.036306,0.139696,0.039799,0.077717,0.042619
0.4,action_critical_tactile_transfer_guard_v5,3,80,0.224687,0.814471,0.763517,0.668905,0.032187,0.810437,0.036785,0.139797,0.04022,0.077337,0.042865
0.4,action_critical_tactile_transfer_guard_v5,4,80,0.224687,0.814471,0.762447,0.66742,0.032353,0.808838,0.03747,0.139541,0.039937,0.077177,0.043124
0.4,action_critical_tactile_transfer_guard_v5,5,80,0.224687,0.814471,0.76276,0.668493,0.031938,0.811164,0.036813,0.139259,0.039933,0.076986,0.042699
0.4,action_critical_tactile_transfer_guard_v5,6,80,0.224687,0.814471,0.76303,0.668445,0.03236,0.811927,0.036831,0.139994,0.039749,0.077081,0.042848
0.4,action_critical_tactile_transfer_guard_v5,7,80,0.224687,0.814471,0.762671,0.668492,0.03209,0.810437,0.036308,0.139777,0.040252,0.076993,0.042592
0.4,action_critical_tactile_transfer_guard_v5,8,80,0.224687,0.814471,0.7633,0.669426,0.03225,0.810353,0.036094,0.139427,0.039923,0.076695,0.042478
0.4,action_critical_tactile_transfer_guard_v5,9,80,0.224687,0.814471,0.762492,0.668571,0.031602,0.810676,0.036314,0.139964,0.039927,0.077155,0.042425
0.4,conformal_tactile_risk_control,0,80,0.224687,0.603667,0.638423,0.506462,0.056172,0.605592,0.043388,0.212161,0.051282,0.095754,0.05795
0.4,conformal_tactile_risk_control,1,80,0.224687,0.603667,0.638777,0.507083,0.055625,0.605603,0.04327,0.212073,0.051521,0.095834,0.057757
0.4,conformal_tactile_risk_control,2,80,0.224687,0.603667,0.639655,0.507496,0.055974,0.607102,0.043824,0.212053,0.051343,0.095501,0.058009
0.4,conformal_tactile_risk_control,3,80,0.224687,0.603667,0.638207,0.506107,0.055795,0.606577,0.043698,0.212516,0.051342,0.095605,0.057918
0.4,conformal_tactile_risk_control,4,80,0.224687,0.603667,0.63922,0.506861,0.056133,0.605971,0.043787,0.212081,0.051844,0.095408,0.058082
0.4,conformal_tactile_risk_control,5,80,0.224687,0.603667,0.639418,0.507585,0.055833,0.604674,0.043391,0.212127,0.051488,0.095455,0.057803
0.4,conformal_tactile_risk_control,6,80,0.224687,0.603667,0.639845,0.508476,0.055541,0.605913,0.042977,0.211921,0.051497,0.095584,0.05757
0.4,conformal_tactile_risk_control,7,80,0.224687,0.603667,0.639433,0.507728,0.055701,0.606044,0.043351,0.212035,0.051539,0.095161,0.057694
0.4,conformal_tactile_risk_control,8,80,0.224687,0.603667,0.639627,0.507492,0.055991,0.605812,0.043723,0.212255,0.051342,0.095488,0.057974
0.4,conformal_tactile_risk_control,9,80,0.224687,0.603667,0.63895,0.506452,0.056227,0.605648,0.043743,0.21257,0.051783,0.095755,0.058154
0.4,domain_adversarial_tactile_transfer,0,80,0.224687,0.739673,0.666695,0.528272,0.076218,0.592624,0.060637,0.11336,0.056234,0.135997,0.079059
0.4,domain_adversarial_tactile_transfer,1,80,0.224687,0.739673,0.667637,0.529232,0.076694,0.593387,0.060393,0.113014,0.056151,0.136425,0.079197
0.4,domain_adversarial_tactile_transfer,2,80,0.224687,0.739673,0.667857,0.529323,0.076571,0.593118,0.060623,0.113436,0.05612,0.135849,0.079136
0.4,domain_adversarial_tactile_transfer,3,80,0.224687,0.739673,0.667596,0.528929,0.076551,0.593891,0.060789,0.11315,0.056228,0.136248,0.079275
0.4,domain_adversarial_tactile_transfer,4,80,0.224687,0.739673,0.668347,0.530437,0.075916,0.592636,0.060625,0.112659,0.055592,0.135926,0.078875
0.4,domain_adversarial_tactile_transfer,5,80,0.224687,0.739673,0.667104,0.528988,0.076181,0.592725,0.060478,0.113092,0.055864,0.136034,0.078956
0.4,domain_adversarial_tactile_transfer,6,80,0.224687,0.739673,0.667722,0.528876,0.076569,0.593007,0.061126,0.113345,0.055882,0.136158,0.079358
0.4,domain_adversarial_tactile_transfer,7,80,0.224687,0.739673,0.667474,0.528795,0.076782,0.593156,0.060988,0.112954,0.055653,0.136143,0.079352
0.4,domain_adversarial_tactile_transfer,8,80,0.224687,0.739673,0.667581,0.529243,0.07665,0.594193,0.060576,0.112881,0.055846,0.13596,0.079137
0.4,domain_adversarial_tactile_transfer,9,80,0.224687,0.739673,0.668239,0.530159,0.076941,0.591768,0.059917,0.112752,0.056105,0.136322,0.079077
0.4,ensemble_disagreement_filter,0,80,0.224687,0.658339,0.651117,0.514883,0.06328,0.615656,0.05177,0.177952,0.053113,0.110855,0.066453
0.4,ensemble_disagreement_filter,1,80,0.224687,0.658339,0.650489,0.513818,0.063972,0.613314,0.051955,0.177759,0.053231,0.110797,0.06676
0.4,ensemble_disagreement_filter,2,80,0.224687,0.658339,0.652457,0.515586,0.063722,0.615544,0.052067,0.17825,0.053512,0.111062,0.066793
0.4,ensemble_disagreement_filter,3,80,0.224687,0.658339,0.65029,0.513234,0.063865,0.615701,0.052323,0.178137,0.053555,0.110577,0.066856
0.4,ensemble_disagreement_filter,4,80,0.224687,0.658339,0.650423,0.513311,0.063876,0.61571,0.052446,0.178045,0.05334,0.110992,0.06696
0.4,ensemble_disagreement_filter,5,80,0.224687,0.658339,0.650787,0.513616,0.063649,0.614036,0.052683,0.178321,0.053187,0.110776,0.066918
0.4,ensemble_disagreement_filter,6,80,0.224687,0.658339,0.651228,0.514353,0.063752,0.615187,0.052197,0.178367,0.053236,0.110703,0.066761
0.4,ensemble_disagreement_filter,7,80,0.224687,0.658339,0.650451,0.513187,0.063937,0.615335,0.052616,0.177861,0.05339,0.111187,0.067085
0.4,ensemble_disagreement_filter,8,80,0.224687,0.658339,0.651466,0.514999,0.06384,0.614856,0.051695,0.178369,0.05304,0.110586,0.066559
0.4,ensemble_disagreement_filter,9,80,0.224687,0.658339,0.64895,0.512377,0.063875,0.615059,0.051928,0.177775,0.053056,0.110952,0.066727
0.4,frozen_tactile_pretraining,0,80,0.224687,0.826095,0.67326,0.529738,0.095357,0.497633,0.070377,0.047919,0.060972,0.15399,0.09298
0.4,frozen_tactile_pretraining,1,80,0.224687,0.826095,0.672101,0.52818,0.095552,0.497241,0.070714,0.047877,0.061324,0.153652,0.093148
0.4,frozen_tactile_pretraining,2,80,0.224687,0.826095,0.671348,0.527297,0.095451,0.497349,0.070884,0.048531,0.060927,0.153929,0.093189
0.4,frozen_tactile_pretraining,3,80,0.224687,0.826095,0.673179,0.52934,0.09604,0.498051,0.070463,0.048188,0.060626,0.153973,0.093207
0.4,frozen_tactile_pretraining,4,80,0.224687,0.826095,0.674063,0.530169,0.095123,0.49797,0.070759,0.04829,0.061286,0.154091,0.093095
0.4,frozen_tactile_pretraining,5,80,0.224687,0.826095,0.672104,0.528266,0.095044,0.497503,0.070856,0.048466,0.060846,0.154181,0.093077
0.4,frozen_tactile_pretraining,6,80,0.224687,0.826095,0.673374,0.529298,0.095672,0.497047,0.070741,0.048054,0.061276,0.154123,0.09328
0.4,frozen_tactile_pretraining,7,80,0.224687,0.826095,0.672784,0.528627,0.095325,0.498072,0.07105,0.048125,0.06124,0.154168,0.093283
0.4,frozen_tactile_pretraining,8,80,0.224687,0.826095,0.672073,0.527886,0.096029,0.496488,0.070952,0.047877,0.061007,0.153456,0.093334
0.4,frozen_tactile_pretraining,9,80,0.224687,0.826095,0.673307,0.529403,0.095899,0.497735,0.070609,0.047889,0.06088,0.154008,0.093247
0.4,invariant_risk_tactile_alignment,0,80,0.224687,0.710865,0.663411,0.529248,0.071916,0.601067,0.056861,0.121708,0.054677,0.128759,0.074703
0.4,invariant_risk_tactile_alignment,1,80,0.224687,0.710865,0.662431,0.528935,0.07166,0.599644,0.056115,0.121631,0.054678,0.128905,0.074359
0.4,invariant_risk_tactile_alignment,2,80,0.224687,0.710865,0.664699,0.531728,0.070604,0.601643,0.056201,0.121435,0.054526,0.128711,0.073983
0.4,invariant_risk_tactile_alignment,3,80,0.224687,0.710865,0.662667,0.52923,0.071452,0.601287,0.0563,0.121476,0.054535,0.128707,0.074309
0.4,invariant_risk_tactile_alignment,4,80,0.224687,0.710865,0.662661,0.52921,0.071299,0.600119,0.05621,0.121638,0.054794,0.128973,0.074296
0.4,invariant_risk_tactile_alignment,5,80,0.224687,0.710865,0.663373,0.529605,0.07144,0.60077,0.056779,0.121222,0.054522,0.129058,0.074548
0.4,invariant_risk_tactile_alignment,6,80,0.224687,0.710865,0.663025,0.53033,0.070672,0.599615,0.055984,0.121137,0.054233,0.128831,0.073915
0.4,invariant_risk_tactile_alignment,7,80,0.224687,0.710865,0.663524,0.53065,0.071158,0.601292,0.055773,0.121419,0.054312,0.129079,0.074053
0.4,invariant_risk_tactile_alignment,8,80,0.224687,0.710865,0.663328,0.530158,0.070993,0.6006,0.056186,0.12139,0.054545,0.129042,0.07417
0.4,invariant_risk_tactile_alignment,9,80,0.224687,0.710865,0.662557,0.529231,0.07148,0.600513,0.056178,0.121137,0.054623,0.128825,0.074301
0.4,oracle_contact_shift_feature_selector,0,80,0.224687,0.881552,0.843287,0.772483,0.020607,0.924312,0.031104,0.09238,0.033971,0.061005,0.033204
0.4,oracle_contact_shift_feature_selector,1,80,0.224687,0.881552,0.843384,0.772831,0.020565,0.923904,0.030884,0.091911,0.034322,0.060341,0.033022
0.4,oracle_contact_shift_feature_selector,2,80,0.224687,0.881552,0.844823,0.774467,0.020225,0.925416,0.030779,0.092081,0.03402,0.061119,0.032976
0.4,oracle_contact_shift_feature_selector,3,80,0.224687,0.881552,0.844082,0.773995,0.019794,0.925109,0.030767,0.092223,0.03384,0.060791,0.032748
0.4,oracle_contact_shift_feature_selector,4,80,0.224687,0.881552,0.843472,0.773748,0.019071,0.924462,0.030667,0.09205,0.033923,0.061186,0.032543
0.4,oracle_contact_shift_feature_selector,5,80,0.224687,0.881552,0.844158,0.773616,0.020148,0.924381,0.03114,0.092312,0.033907,0.06061,0.032984
0.4,oracle_contact_shift_feature_selector,6,80,0.224687,0.881552,0.843233,0.772753,0.020341,0.924846,0.031017,0.092036,0.034065,0.060214,0.032947
0.4,oracle_contact_shift_feature_selector,7,80,0.224687,0.881552,0.844232,0.774524,0.019798,0.924876,0.030503,0.091571,0.033659,0.060918,0.032654
0.4,oracle_contact_shift_feature_selector,8,80,0.224687,0.881552,0.843628,0.77376,0.019574,0.926953,0.0306,0.091934,0.034111,0.060621,0.032606
0.4,oracle_contact_shift_feature_selector,9,80,0.224687,0.881552,0.842645,0.77227,0.020375,0.924527,0.030737,0.092159,0.034049,0.060746,0.032947
0.4,proposed_negative_transfer_guard_v4,0,80,0.224687,0.75082,0.72567,0.606846,0.050645,0.707746,0.045835,0.158704,0.047497,0.100016,0.057389
0.4,proposed_negative_transfer_guard_v4,1,80,0.224687,0.75082,0.724936,0.606644,0.050146,0.708461,0.04541,0.158308,0.047773,0.100062,0.057094
0.4,proposed_negative_transfer_guard_v4,2,80,0.224687,0.75082,0.724289,0.605209,0.050525,0.710054,0.04638,0.158874,0.0471,0.099996,0.057512
0.4,proposed_negative_transfer_guard_v4,3,80,0.224687,0.75082,0.72561,0.607145,0.049934,0.708513,0.045787,0.159046,0.047197,0.100157,0.057124
0.4,proposed_negative_transfer_guard_v4,4,80,0.224687,0.75082,0.724395,0.606205,0.049625,0.709145,0.045715,0.158933,0.047197,0.099678,0.056906
0.4,proposed_negative_transfer_guard_v4,5,80,0.224687,0.75082,0.724557,0.606229,0.04965,0.710367,0.045915,0.158784,0.047063,0.10013,0.057058
0.4,proposed_negative_transfer_guard_v4,6,80,0.224687,0.75082,0.725043,0.606503,0.050543,0.708648,0.045622,0.158947,0.047065,0.100046,0.057236
0.4,proposed_negative_transfer_guard_v4,7,80,0.224687,0.75082,0.725464,0.60702,0.050014,0.708483,0.045831,0.158718,0.047218,0.099959,0.057135
0.4,proposed_negative_transfer_guard_v4,8,80,0.224687,0.75082,0.724178,0.605531,0.049995,0.709243,0.046116,0.158773,0.047238,0.099814,0.057213
0.4,proposed_negative_transfer_guard_v4,9,80,0.224687,0.75082,0.725325,0.607013,0.050333,0.708634,0.045502,0.158827,0.047161,0.099647,0.057057
0.4,sensor_health_filter,0,80,0.224687,0.619114,0.639865,0.5147,0.056592,0.643153,0.048757,0.158285,0.051061,0.103804,0.06156
0.4,sensor_health_filter,1,80,0.224687,0.619114,0.637302,0.512245,0.05614,0.642934,0.049205,0.15782,0.050699,0.103651,0.061513
0.4,sensor_health_filter,2,80,0.224687,0.619114,0.63968,0.514185,0.057348,0.642915,0.049094,0.158409,0.050465,0.102996,0.06174
0.4,sensor_health_filter,3,80,0.224687,0.619114,0.638161,0.51283,0.057012,0.64388,0.049031,0.157873,0.050754,0.103487,0.061719
0.4,sensor_health_filter,4,80,0.224687,0.619114,0.638861,0.513842,0.05602,0.643241,0.049341,0.157975,0.050506,0.103177,0.061419
0.4,sensor_health_filter,5,80,0.224687,0.619114,0.638939,0.513844,0.056345,0.643144,0.048948,0.15842,0.050778,0.103479,0.061461
0.4,sensor_health_filter,6,80,0.224687,0.619114,0.639719,0.515179,0.055988,0.642976,0.048586,0.157994,0.050609,0.103651,0.061217
0.4,sensor_health_filter,7,80,0.224687,0.619114,0.637846,0.513018,0.056238,0.642668,0.048782,0.157888,0.05062,0.104076,0.061454
0.4,sensor_health_filter,8,80,0.224687,0.619114,0.63865,0.513324,0.056356,0.643305,0.049229,0.158622,0.050672,0.103541,0.061572
0.4,sensor_health_filter,9,80,0.224687,0.619114,0.638796,0.513235,0.057928,0.641716,0.048624,0.158396,0.0508,0.103407,0.061866
0.4,test_time_tactile_adaptation,0,80,0.224687,0.742274,0.682443,0.546582,0.066713,0.641843,0.056392,0.146084,0.053256,0.124415,0.071832
0.4,test_time_tactile_adaptation,1,80,0.224687,0.742274,0.683587,0.548268,0.066391,0.641867,0.055801,0.146369,0.053015,0.124861,0.071554
0.4,test_time_tactile_adaptation,2,80,0.224687,0.742274,0.681944,0.546113,0.06648,0.641548,0.056245,0.146571,0.053301,0.124927,0.071794
0.4,test_time_tactile_adaptation,3,80,0.224687,0.742274,0.682824,0.547051,0.066954,0.640962,0.056069,0.146377,0.053249,0.124251,0.071761
0.4,test_time_tactile_adaptation,4,80,0.224687,0.742274,0.684317,0.54889,0.066767,0.643009,0.055899,0.145705,0.053231,0.124396,0.071657
0.4,test_time_tactile_adaptation,5,80,0.224687,0.742274,0.684788,0.548586,0.067214,0.64226,0.056327,0.146259,0.053568,0.124624,0.072046
0.4,test_time_tactile_adaptation,6,80,0.224687,0.742274,0.683837,0.548007,0.067102,0.641885,0.056052,0.146493,0.053101,0.124453,0.071826
0.4,test_time_tactile_adaptation,7,80,0.224687,0.742274,0.683434,0.548565,0.066183,0.641325,0.055617,0.146191,0.052715,0.124161,0.071257
0.4,test_time_tactile_adaptation,8,80,0.224687,0.742274,0.684009,0.548563,0.066506,0.6425,0.055977,0.146278,0.052984,0.124667,0.071622
0.4,test_time_tactile_adaptation,9,80,0.224687,0.742274,0.682393,0.546612,0.066743,0.640714,0.056253,0.145946,0.053398,0.124367,0.071795
0.6,action_critical_tactile_transfer_guard_v5,0,80,0.277026,0.806798,0.74971,0.647604,0.036174,0.806848,0.037993,0.158465,0.041847,0.078833,0.045111
0.6,action_critical_tactile_transfer_guard_v5,1,80,0.277026,0.806798,0.750179,0.647203,0.037052,0.806117,0.038504,0.157811,0.042463,0.079198,0.045731
0.6,action_critical_tactile_transfer_guard_v5,2,80,0.277026,0.806798,0.748912,0.64546,0.036784,0.805788,0.038985,0.158696,0.042759,0.078785,0.045778
0.6,action_critical_tactile_transfer_guard_v5,3,80,0.277026,0.806798,0.750962,0.64856,0.035633,0.806144,0.038544,0.158571,0.042234,0.078697,0.045151
0.6,action_critical_tactile_transfer_guard_v5,4,80,0.277026,0.806798,0.751265,0.648975,0.035866,0.807059,0.038345,0.158353,0.042085,0.078915,0.045179
0.6,action_critical_tactile_transfer_guard_v5,5,80,0.277026,0.806798,0.75035,0.647674,0.035279,0.805799,0.039069,0.158215,0.042616,0.078708,0.04527
0.6,action_critical_tactile_transfer_guard_v5,6,80,0.277026,0.806798,0.750387,0.646945,0.036756,0.807508,0.039121,0.158501,0.042539,0.078913,0.045821
0.6,action_critical_tactile_transfer_guard_v5,7,80,0.277026,0.806798,0.749988,0.646485,0.036511,0.807043,0.039463,0.158336,0.042516,0.078593,0.045808
0.6,action_critical_tactile_transfer_guard_v5,8,80,0.277026,0.806798,0.750366,0.646759,0.037187,0.806457,0.039395,0.158621,0.04196,0.0783,0.045904
0.6,action_critical_tactile_transfer_guard_v5,9,80,0.277026,0.806798,0.751318,0.648431,0.036357,0.807454,0.038864,0.158078,0.042117,0.079276,0.045611
0.6,conformal_tactile_risk_control,0,80,0.277026,0.593513,0.622402,0.475362,0.065554,0.601364,0.047189,0.240117,0.055956,0.099081,0.06365
0.6,conformal_tactile_risk_control,1,80,0.277026,0.593513,0.622847,0.476122,0.065293,0.601592,0.047223,0.239533,0.055974,0.098248,0.063426
0.6,conformal_tactile_risk_control,2,80,0.277026,0.593513,0.622288,0.475297,0.065725,0.601907,0.047047,0.239827,0.056245,0.098662,0.063608
0.6,conformal_tactile_risk_control,3,80,0.277026,0.593513,0.622244,0.475922,0.064953,0.601026,0.046905,0.239455,0.055787,0.098764,0.063264
0.6,conformal_tactile_risk_control,4,80,0.277026,0.593513,0.622221,0.475788,0.065143,0.601653,0.046895,0.239728,0.055803,0.098499,0.063279
0.6,conformal_tactile_risk_control,5,80,0.277026,0.593513,0.622547,0.475429,0.065573,0.600771,0.047373,0.23969,0.056108,0.0989,0.063709
0.6,conformal_tactile_risk_control,6,80,0.277026,0.593513,0.622087,0.475419,0.065964,0.600604,0.046591,0.239789,0.055957,0.098724,0.063498
0.6,conformal_tactile_risk_control,7,80,0.277026,0.593513,0.623574,0.476744,0.065128,0.600912,0.047185,0.239467,0.056414,0.098922,0.063521
0.6,conformal_tactile_risk_control,8,80,0.277026,0.593513,0.621968,0.475337,0.064616,0.601502,0.047295,0.239792,0.056147,0.098627,0.063309
0.6,conformal_tactile_risk_control,9,80,0.277026,0.593513,0.621502,0.475051,0.065798,0.600203,0.046492,0.239797,0.055896,0.098296,0.063321
0.6,domain_adversarial_tactile_transfer,0,80,0.277026,0.732549,0.650027,0.495296,0.088991,0.588212,0.067305,0.128377,0.061458,0.141409,0.087432
0.6,domain_adversarial_tactile_transfer,1,80,0.277026,0.732549,0.649139,0.493729,0.089449,0.587988,0.06773,0.128492,0.061696,0.141887,0.087859
0.6,domain_adversarial_tactile_transfer,2,80,0.277026,0.732549,0.648994,0.4942,0.088542,0.588652,0.067821,0.128104,0.061038,0.14206,0.087551
0.6,domain_adversarial_tactile_transfer,3,80,0.277026,0.732549,0.649222,0.493442,0.089546,0.588101,0.068168,0.128192,0.061906,0.141901,0.088082
0.6,domain_adversarial_tactile_transfer,4,80,0.277026,0.732549,0.647863,0.493402,0.088797,0.588827,0.067117,0.128519,0.06126,0.141321,0.087259
0.6,domain_adversarial_tactile_transfer,5,80,0.277026,0.732549,0.649393,0.494606,0.088508,0.587968,0.067648,0.128179,0.06144,0.141995,0.087502
0.6,domain_adversarial_tactile_transfer,6,80,0.277026,0.732549,0.648879,0.49355,0.089953,0.587768,0.067555,0.128035,0.061593,0.141514,0.087887
0.6,domain_adversarial_tactile_transfer,7,80,0.277026,0.732549,0.648941,0.494183,0.088769,0.587429,0.067656,0.127795,0.061306,0.141775,0.087541
0.6,domain_adversarial_tactile_transfer,8,80,0.277026,0.732549,0.647939,0.493004,0.089293,0.587343,0.06741,0.128294,0.06127,0.141982,0.08766
0.6,domain_adversarial_tactile_transfer,9,80,0.277026,0.732549,0.64922,0.494021,0.089627,0.588864,0.067352,0.128355,0.061688,0.142061,0.087807
0.6,ensemble_disagreement_filter,0,80,0.277026,0.646232,0.632897,0.480236,0.074399,0.610252,0.057112,0.20215,0.058055,0.115559,0.073605
0.6,ensemble_disagreement_filter,1,80,0.277026,0.646232,0.634092,0.481654,0.073516,0.608949,0.057231,0.201886,0.058556,0.115434,0.073377
0.6,ensemble_disagreement_filter,2,80,0.277026,0.646232,0.63432,0.481625,0.074362,0.610917,0.057252,0.201693,0.058327,0.115234,0.073614
0.6,ensemble_disagreement_filter,3,80,0.277026,0.646232,0.632618,0.480437,0.073861,0.610656,0.056672,0.201774,0.058521,0.11574,0.073333
0.6,ensemble_disagreement_filter,4,80,0.277026,0.646232,0.632177,0.479501,0.074475,0.609377,0.05711,0.201903,0.058336,0.115126,0.073579
0.6,ensemble_disagreement_filter,5,80,0.277026,0.646232,0.633213,0.480014,0.07393,0.611172,0.058247,0.201695,0.058185,0.115293,0.073841
0.6,ensemble_disagreement_filter,6,80,0.277026,0.646232,0.632724,0.480454,0.073467,0.608588,0.057172,0.201955,0.058249,0.115271,0.073278
0.6,ensemble_disagreement_filter,7,80,0.277026,0.646232,0.633104,0.480793,0.07374,0.609767,0.056935,0.201915,0.0582,0.11625,0.073452
0.6,ensemble_disagreement_filter,8,80,0.277026,0.646232,0.632121,0.479794,0.073441,0.609156,0.057281,0.201701,0.058248,0.115638,0.073376
0.6,ensemble_disagreement_filter,9,80,0.277026,0.646232,0.634829,0.482467,0.073762,0.609834,0.05718,0.201308,0.058343,0.115819,0.073489
0.6,frozen_tactile_pretraining,0,80,0.277026,0.819187,0.650859,0.488219,0.112254,0.491308,0.079605,0.055242,0.067968,0.160957,0.104186
0.6,frozen_tactile_pretraining,1,80,0.277026,0.819187,0.650911,0.487868,0.112924,0.491626,0.079865,0.055264,0.067805,0.160602,0.104432
0.6,frozen_tactile_pretraining,2,80,0.277026,0.819187,0.651353,0.489102,0.111861,0.491032,0.079783,0.055285,0.067186,0.160101,0.103887
0.6,frozen_tactile_pretraining,3,80,0.277026,0.819187,0.651203,0.489305,0.111868,0.491122,0.079195,0.05524,0.067136,0.160975,0.103818
0.6,frozen_tactile_pretraining,4,80,0.277026,0.819187,0.648944,0.485813,0.112683,0.490933,0.080001,0.055311,0.068155,0.160369,0.104395
0.6,frozen_tactile_pretraining,5,80,0.277026,0.819187,0.65039,0.487939,0.112069,0.491846,0.079626,0.055623,0.067415,0.160731,0.104035
0.6,frozen_tactile_pretraining,6,80,0.277026,0.819187,0.651313,0.489046,0.111809,0.491901,0.079459,0.055519,0.067529,0.161089,0.103958
0.6,frozen_tactile_pretraining,7,80,0.277026,0.819187,0.650293,0.48781,0.112135,0.492451,0.079742,0.055069,0.067628,0.160472,0.104076
0.6,frozen_tactile_pretraining,8,80,0.277026,0.819187,0.65144,0.489195,0.112314,0.491427,0.079177,0.055137,0.067932,0.160371,0.103934
0.6,frozen_tactile_pretraining,9,80,0.277026,0.819187,0.650941,0.488511,0.111862,0.492006,0.079484,0.05552,0.068027,0.160758,0.103976
0.6,invariant_risk_tactile_alignment,0,80,0.277026,0.70367,0.644287,0.495164,0.08363,0.596103,0.062424,0.137423,0.059427,0.133721,0.082168
0.6,invariant_risk_tactile_alignment,1,80,0.277026,0.70367,0.645089,0.496533,0.083317,0.594824,0.061671,0.137676,0.059637,0.133783,0.081808
0.6,invariant_risk_tactile_alignment,2,80,0.277026,0.70367,0.645768,0.497081,0.083121,0.595496,0.061717,0.137981,0.059795,0.134347,0.081876
0.6,invariant_risk_tactile_alignment,3,80,0.277026,0.70367,0.643655,0.494465,0.08305,0.594107,0.062657,0.137584,0.05975,0.133858,0.082116
0.6,invariant_risk_tactile_alignment,4,80,0.277026,0.70367,0.645213,0.49595,0.082831,0.596432,0.062778,0.137832,0.059801,0.133954,0.08211
0.6,invariant_risk_tactile_alignment,5,80,0.277026,0.70367,0.645654,0.49658,0.083234,0.595717,0.062593,0.137654,0.059322,0.133616,0.082068
0.6,invariant_risk_tactile_alignment,6,80,0.277026,0.70367,0.644229,0.495686,0.083094,0.595106,0.061797,0.137672,0.059534,0.134011,0.081811
0.6,invariant_risk_tactile_alignment,7,80,0.277026,0.70367,0.645587,0.497334,0.081647,0.595266,0.062441,0.13745,0.059338,0.133989,0.081539
