task,regime,split,method,n,stress,mismatch,action_criticality,clean_retention,success,success_ci95,utility,utility_ci95,deploy_utility,harmful_transfer_rate,harmful_transfer_rate_ci95,tactile_event_f1,tactile_event_f1_ci95,damage_rate,damage_rate_ci95,query_cost,query_cost_ci95,regret,regret_ci95,calibration_ece,risk_score
lid_twist_force_control,taxel_bias,sensor_bias_shift,invariant_risk_tactile_alignment,10,0.68,0.306117,0.7358,0.700008,0.636077,0.004686,0.469438,0.004319,0.469438,0.107668,0.002028,0.589613,0.002819,0.064798,0.001861,0.148116,0.000864,0.065132,0.001223,0.140088,0.092959
lid_twist_force_control,taxel_bias,sensor_bias_shift,masked_autoencoder_tactile_pretraining,10,0.68,0.306117,0.7358,0.792076,0.664847,0.002823,0.490345,0.004427,0.490345,0.122007,0.002702,0.572388,0.002578,0.07457,0.002595,0.108595,0.00101,0.068621,0.001704,0.154726,0.104532
lid_twist_force_control,taxel_bias,sensor_bias_shift,no_tactile_policy,10,0.68,0.306117,0.7358,0.140205,0.446811,0.003299,0.282397,0.002911,0.282397,0.1251,0.002259,0.264676,0.003559,0.078311,0.001172,0.034496,0.00111,0.071069,0.000995,0.165316,0.109156
lid_twist_force_control,taxel_bias,sensor_bias_shift,oracle_contact_shift_feature_selector,10,0.68,0.306117,0.7358,0.874072,0.844114,0.002752,0.767345,0.003598,0.767345,0.024146,0.002542,0.92126,0.004393,0.030822,0.00178,0.111118,0.001344,0.035169,0.001487,0.061628,0.034532
lid_twist_force_control,taxel_bias,sensor_bias_shift,proposed_negative_transfer_guard_v4,10,0.68,0.306117,0.7358,0.738062,0.704235,0.003281,0.562064,0.003887,0.562064,0.070937,0.003046,0.700195,0.005314,0.051422,0.00148,0.19003,0.000761,0.054488,0.000979,0.107952,0.068539
lid_twist_force_control,taxel_bias,sensor_bias_shift,scratch_tactile_policy,10,0.68,0.306117,0.7358,0.366544,0.516476,0.003845,0.350908,0.00389,0.350908,0.116001,0.001712,0.430398,0.002944,0.07185,0.00193,0.090015,0.001323,0.067878,0.001333,0.155619,0.101543
lid_twist_force_control,taxel_bias,sensor_bias_shift,sensor_health_filter,10,0.68,0.306117,0.7358,0.607051,0.626619,0.004872,0.478375,0.006267,0.478375,0.075559,0.002781,0.636487,0.003215,0.054594,0.002671,0.187865,0.001463,0.059396,0.002005,0.112554,0.072635
lid_twist_force_control,taxel_bias,sensor_bias_shift,test_time_tactile_adaptation,10,0.68,0.306117,0.7358,0.731167,0.660214,0.002805,0.492831,0.004173,0.492831,0.099914,0.002609,0.636482,0.003055,0.063406,0.002447,0.175242,0.000733,0.064668,0.001714,0.13545,0.088913
lid_twist_force_control,taxel_bias,sensor_bias_shift,uncertainty_gated_transfer,10,0.68,0.306117,0.7358,0.611255,0.606908,0.00381,0.428831,0.00501,0.428831,0.101018,0.002764,0.572809,0.002646,0.060072,0.001591,0.233386,0.001761,0.06619,0.001338,0.130326,0.087251
lid_twist_force_control,texture_aliasing,clean_transfer,action_critical_tactile_transfer_guard_v5,10,0.06,0.115867,0.604,0.827875,0.780869,0.00324,0.702091,0.003521,0.702091,0.022997,0.001596,0.816172,0.003086,0.032595,0.001955,0.107886,0.00124,0.036484,0.001137,0.074164,0.037203
lid_twist_force_control,texture_aliasing,clean_transfer,conformal_tactile_risk_control,10,0.06,0.115867,0.604,0.622322,0.669883,0.003187,0.566715,0.00384,0.566715,0.035635,0.001505,0.617855,0.003693,0.036376,0.001051,0.163987,0.001208,0.042125,0.001908,0.088811,0.046137
lid_twist_force_control,texture_aliasing,clean_transfer,contrastive_tactile_pretraining,10,0.06,0.115867,0.604,0.833145,0.736595,0.003174,0.631103,0.003864,0.631103,0.054831,0.002564,0.602918,0.002614,0.04864,0.002095,0.070318,0.001062,0.044624,0.001494,0.125621,0.0642
lid_twist_force_control,texture_aliasing,clean_transfer,domain_adversarial_tactile_transfer,10,0.06,0.115867,0.604,0.753846,0.69918,0.004339,0.594465,0.004045,0.594465,0.047801,0.001939,0.601454,0.005839,0.047653,0.002037,0.086613,0.001258,0.043831,0.001217,0.123838,0.061035
lid_twist_force_control,texture_aliasing,clean_transfer,ensemble_disagreement_filter,10,0.06,0.115867,0.604,0.680416,0.682655,0.002662,0.576349,0.004146,0.576349,0.042693,0.002131,0.624832,0.003198,0.042162,0.002547,0.135517,0.000887,0.043514,0.001195,0.101294,0.053122
lid_twist_force_control,texture_aliasing,clean_transfer,frozen_tactile_pretraining,10,0.06,0.115867,0.604,0.840367,0.714489,0.005209,0.609231,0.006346,0.609231,0.059887,0.002023,0.511911,0.00299,0.052828,0.001295,0.034136,0.001291,0.046785,0.001702,0.139463,0.070218
lid_twist_force_control,texture_aliasing,clean_transfer,full_finetune_pretraining,10,0.06,0.115867,0.604,0.798057,0.72075,0.003623,0.614763,0.005153,0.614763,0.053459,0.002389,0.569951,0.003755,0.050222,0.001954,0.067717,0.000893,0.044357,0.000818,0.130613,0.065207
lid_twist_force_control,texture_aliasing,clean_transfer,invariant_risk_tactile_alignment,10,0.06,0.115867,0.604,0.725006,0.694654,0.003095,0.59327,0.003152,0.59327,0.047589,0.001892,0.608876,0.002925,0.042417,0.002888,0.092519,0.000981,0.04395,0.001454,0.118023,0.057938
lid_twist_force_control,texture_aliasing,clean_transfer,masked_autoencoder_tactile_pretraining,10,0.06,0.115867,0.604,0.817315,0.728077,0.003247,0.623888,0.00401,0.623888,0.051409,0.002408,0.592478,0.002896,0.048856,0.00176,0.066971,0.001129,0.045352,0.00116,0.130461,0.064062
lid_twist_force_control,texture_aliasing,clean_transfer,no_tactile_policy,10,0.06,0.115867,0.604,0.164937,0.51027,0.003128,0.414213,0.005187,0.414213,0.053358,0.003543,0.283032,0.004762,0.050559,0.002447,0.016949,0.001492,0.045509,0.001529,0.136179,0.066417
lid_twist_force_control,texture_aliasing,clean_transfer,oracle_contact_shift_feature_selector,10,0.06,0.115867,0.604,0.890685,0.857173,0.004215,0.793058,0.003916,0.793058,0.019313,0.002361,0.929169,0.002196,0.03008,0.00174,0.070624,0.001125,0.032675,0.00081,0.059768,0.032022
lid_twist_force_control,texture_aliasing,clean_transfer,proposed_negative_transfer_guard_v4,10,0.06,0.115867,0.604,0.766804,0.75174,0.004103,0.657162,0.004685,0.657162,0.032307,0.002876,0.719301,0.002313,0.039938,0.001177,0.121826,0.000867,0.03917,0.001166,0.092913,0.046802
lid_twist_force_control,texture_aliasing,clean_transfer,scratch_tactile_policy,10,0.06,0.115867,0.604,0.390664,0.571226,0.003496,0.470804,0.004778,0.470804,0.051339,0.002988,0.45418,0.002379,0.047788,0.001342,0.054508,0.000808,0.045252,0.001743,0.129025,0.063365
lid_twist_force_control,texture_aliasing,clean_transfer,sensor_health_filter,10,0.06,0.115867,0.604,0.634538,0.666235,0.0039,0.568827,0.004335,0.568827,0.037295,0.002463,0.651635,0.004719,0.039211,0.002166,0.122548,0.000846,0.040959,0.001782,0.096175,0.048988
lid_twist_force_control,texture_aliasing,clean_transfer,test_time_tactile_adaptation,10,0.06,0.115867,0.604,0.756664,0.714314,0.003495,0.609856,0.004898,0.609856,0.043903,0.002237,0.649734,0.004174,0.043676,0.001784,0.112791,0.000939,0.043292,0.00114,0.114285,0.056424
lid_twist_force_control,texture_aliasing,clean_transfer,uncertainty_gated_transfer,10,0.06,0.115867,0.604,0.649899,0.661704,0.004396,0.547339,0.004819,0.547339,0.044111,0.001752,0.59229,0.002958,0.046379,0.001846,0.149635,0.001036,0.044919,0.001472,0.107501,0.056464
lid_twist_force_control,texture_aliasing,combined_stress,action_critical_tactile_transfer_guard_v5,10,0.88,0.347908,0.8102,0.7961,0.729356,0.00373,0.614479,0.00472,0.614479,0.039427,0.00339,0.800289,0.002922,0.043739,0.001604,0.184516,0.00122,0.044405,0.001388,0.083041,0.049414
lid_twist_force_control,texture_aliasing,combined_stress,conformal_tactile_risk_control,10,0.88,0.347908,0.8102,0.579465,0.595018,0.002869,0.42704,0.003063,0.42704,0.076928,0.002224,0.595307,0.003793,0.053706,0.001937,0.278736,0.00164,0.062129,0.001562,0.103461,0.071399
lid_twist_force_control,texture_aliasing,combined_stress,contrastive_tactile_pretraining,10,0.88,0.347908,0.8102,0.801521,0.656993,0.004332,0.476581,0.005185,0.476581,0.111063,0.003493,0.580832,0.004186,0.085082,0.002007,0.12328,0.00157,0.068018,0.001048,0.154885,0.104774
lid_twist_force_control,texture_aliasing,combined_stress,domain_adversarial_tactile_transfer,10,0.88,0.347908,0.8102,0.722826,0.623937,0.001745,0.443727,0.001798,0.443727,0.103534,0.001466,0.584509,0.003695,0.081749,0.002699,0.14974,0.001908,0.068265,0.000996,0.152813,0.100599
lid_twist_force_control,texture_aliasing,combined_stress,ensemble_disagreement_filter,10,0.88,0.347908,0.8102,0.629464,0.607572,0.003239,0.43353,0.003212,0.43353,0.08296,0.002172,0.602667,0.002783,0.067358,0.00157,0.23509,0.000996,0.063639,0.001432,0.123173,0.082337
lid_twist_force_control,texture_aliasing,combined_stress,frozen_tactile_pretraining,10,0.88,0.347908,0.8102,0.80982,0.617954,0.003228,0.425925,0.003882,0.425925,0.131313,0.001502,0.488178,0.002584,0.098892,0.001656,0.06676,0.000639,0.076568,0.001006,0.1714,0.120734
lid_twist_force_control,texture_aliasing,combined_stress,full_finetune_pretraining,10,0.88,0.347908,0.8102,0.767575,0.640545,0.00181,0.451257,0.002401,0.451257,0.118189,0.001746,0.547066,0.004043,0.090567,0.001795,0.120652,0.000869,0.072351,0.000865,0.161568,0.110917
lid_twist_force_control,texture_aliasing,combined_stress,invariant_risk_tactile_alignment,10,0.88,0.347908,0.8102,0.693827,0.622292,0.002529,0.449547,0.003714,0.449547,0.095736,0.003021,0.58744,0.004508,0.075489,0.001961,0.162104,0.001178,0.065807,0.000903,0.142345,0.093439
lid_twist_force_control,texture_aliasing,combined_stress,masked_autoencoder_tactile_pretraining,10,0.88,0.347908,0.8102,0.786072,0.650158,0.004354,0.468585,0.00632,0.468585,0.111849,0.003361,0.570335,0.003525,0.086588,0.001451,0.118787,0.001372,0.0701,0.001648,0.155006,0.105843
lid_twist_force_control,texture_aliasing,combined_stress,no_tactile_policy,10,0.88,0.347908,0.8102,0.134772,0.431428,0.005024,0.260909,0.005858,0.260909,0.110969,0.002101,0.260845,0.006227,0.093228,0.001745,0.037371,0.001593,0.072763,0.000797,0.167408,0.110566
lid_twist_force_control,texture_aliasing,combined_stress,oracle_contact_shift_feature_selector,10,0.88,0.347908,0.8102,0.868815,0.815263,0.004658,0.733407,0.004705,0.733407,0.023906,0.001889,0.921015,0.002739,0.033993,0.001668,0.121896,0.000975,0.036193,0.001728,0.06287,0.035981
lid_twist_force_control,texture_aliasing,combined_stress,proposed_negative_transfer_guard_v4,10,0.88,0.347908,0.8102,0.729757,0.688023,0.004397,0.53872,0.005512,0.53872,0.066957,0.002329,0.700319,0.003436,0.057318,0.00171,0.208188,0.001117,0.056049,0.000985,0.108505,0.069682
lid_twist_force_control,texture_aliasing,combined_stress,scratch_tactile_policy,10,0.88,0.347908,0.8102,0.361055,0.497376,0.00427,0.32492,0.004842,0.32492,0.104843,0.002308,0.423457,0.003348,0.085252,0.001976,0.097913,0.001471,0.068306,0.00124,0.156591,0.10306
lid_twist_force_control,texture_aliasing,combined_stress,sensor_health_filter,10,0.88,0.347908,0.8102,0.599711,0.594933,0.00393,0.435381,0.005195,0.435381,0.077056,0.002919,0.63391,0.004417,0.062634,0.002163,0.207126,0.000757,0.061334,0.001332,0.111105,0.076132
lid_twist_force_control,texture_aliasing,combined_stress,test_time_tactile_adaptation,10,0.88,0.347908,0.8102,0.724724,0.637765,0.004032,0.460971,0.005282,0.460971,0.090528,0.002328,0.630213,0.005263,0.076786,0.001861,0.193096,0.001241,0.063242,0.001184,0.137639,0.091057
lid_twist_force_control,texture_aliasing,combined_stress,uncertainty_gated_transfer,10,0.88,0.347908,0.8102,0.600469,0.585351,0.003181,0.395125,0.003165,0.395125,0.094265,0.002054,0.568672,0.003489,0.072989,0.001896,0.255765,0.001095,0.06825,0.001263,0.130725,0.090142
lid_twist_force_control,texture_aliasing,friction_compliance_shift,action_critical_tactile_transfer_guard_v5,10,0.58,0.27158,0.721,0.807569,0.747597,0.003259,0.645431,0.004304,0.645431,0.033581,0.002649,0.810752,0.002973,0.040928,0.002046,0.156256,0.001099,0.041159,0.001415,0.076842,0.044918
lid_twist_force_control,texture_aliasing,friction_compliance_shift,conformal_tactile_risk_control,10,0.58,0.27158,0.721,0.594543,0.625189,0.004507,0.481524,0.006405,0.481524,0.058569,0.003503,0.604765,0.004238,0.04925,0.002017,0.235391,0.001135,0.054533,0.001364,0.096899,0.061524
lid_twist_force_control,texture_aliasing,friction_compliance_shift,contrastive_tactile_pretraining,10,0.58,0.27158,0.721,0.812178,0.684628,0.003457,0.529895,0.0038,0.529895,0.088621,0.002043,0.589943,0.003302,0.076589,0.001969,0.101263,0.000731,0.060038,0.001445,0.139065,0.09027
lid_twist_force_control,texture_aliasing,friction_compliance_shift,domain_adversarial_tactile_transfer,10,0.58,0.27158,0.721,0.733284,0.64652,0.003232,0.488773,0.002592,0.488773,0.083952,0.003037,0.588185,0.002755,0.076499,0.001986,0.125871,0.001501,0.060385,0.001679,0.136206,0.088169
lid_twist_force_control,texture_aliasing,friction_compliance_shift,ensemble_disagreement_filter,10,0.58,0.27158,0.721,0.647459,0.636195,0.002617,0.486262,0.004084,0.486262,0.064233,0.002578,0.611901,0.003457,0.062573,0.00162,0.197443,0.001145,0.056013,0.001512,0.111351,0.071261
lid_twist_force_control,texture_aliasing,friction_compliance_shift,frozen_tactile_pretraining,10,0.58,0.27158,0.721,0.819905,0.651913,0.005294,0.488349,0.005685,0.488349,0.10549,0.001465,0.495456,0.002596,0.087957,0.002398,0.051896,0.001186,0.066335,0.001528,0.153016,0.103467
lid_twist_force_control,texture_aliasing,friction_compliance_shift,full_finetune_pretraining,10,0.58,0.27158,0.721,0.777747,0.669855,0.003901,0.50801,0.003864,0.50801,0.093128,0.001065,0.556015,0.002599,0.082222,0.00192,0.100274,0.001166,0.062076,0.001452,0.143073,0.094868
lid_twist_force_control,texture_aliasing,friction_compliance_shift,invariant_risk_tactile_alignment,10,0.58,0.27158,0.721,0.70441,0.646432,0.003655,0.49735,0.004392,0.49735,0.078674,0.001864,0.59566,0.004032,0.067947,0.002108,0.134014,0.000679,0.057722,0.001095,0.128699,0.081507
lid_twist_force_control,texture_aliasing,friction_compliance_shift,masked_autoencoder_tactile_pretraining,10,0.58,0.27158,0.721,0.796567,0.673777,0.004926,0.517749,0.005786,0.517749,0.090655,0.0027,0.577259,0.002765,0.077902,0.001257,0.096286,0.000897,0.060351,0.002046,0.142431,0.092098
lid_twist_force_control,texture_aliasing,friction_compliance_shift,no_tactile_policy,10,0.58,0.27158,0.721,0.144695,0.460944,0.003476,0.314801,0.00522,0.314801,0.087898,0.002774,0.265758,0.003327,0.08461,0.001992,0.027314,0.001311,0.062707,0.001553,0.149187,0.095162
lid_twist_force_control,texture_aliasing,friction_compliance_shift,oracle_contact_shift_feature_selector,10,0.58,0.27158,0.721,0.876772,0.832411,0.004495,0.759909,0.005437,0.759909,0.018068,0.002101,0.925101,0.003704,0.03209,0.002042,0.102543,0.001243,0.03363,0.001413,0.060861,0.032655
lid_twist_force_control,texture_aliasing,friction_compliance_shift,proposed_negative_transfer_guard_v4,10,0.58,0.27158,0.721,0.742888,0.70894,0.004874,0.581158,0.005259,0.581158,0.052062,0.003052,0.708083,0.003779,0.051321,0.001611,0.176423,0.001893,0.048724,0.000962,0.099764,0.060033
lid_twist_force_control,texture_aliasing,friction_compliance_shift,scratch_tactile_policy,10,0.58,0.27158,0.721,0.370885,0.52144,0.003137,0.37245,0.00356,0.37245,0.083333,0.002427,0.436336,0.001826,0.078471,0.001634,0.079244,0.001282,0.060121,0.001641,0.139585,0.089289
lid_twist_force_control,texture_aliasing,friction_compliance_shift,sensor_health_filter,10,0.58,0.27158,0.721,0.611785,0.618282,0.003994,0.481284,0.004857,0.481284,0.060258,0.002118,0.63762,0.004288,0.056522,0.002851,0.175801,0.001017,0.05339,0.000905,0.102449,0.065746
lid_twist_force_control,texture_aliasing,friction_compliance_shift,test_time_tactile_adaptation,10,0.58,0.27158,0.721,0.73563,0.663059,0.003268,0.509976,0.004811,0.509976,0.072863,0.002775,0.635238,0.003653,0.069774,0.001611,0.160755,0.00113,0.05683,0.001408,0.125916,0.079636
lid_twist_force_control,texture_aliasing,friction_compliance_shift,uncertainty_gated_transfer,10,0.58,0.27158,0.721,0.617818,0.614832,0.003462,0.451223,0.003766,0.451223,0.073978,0.003919,0.57786,0.004977,0.067542,0.001934,0.21482,0.001524,0.058896,0.001269,0.118592,0.078055
lid_twist_force_control,texture_aliasing,heldout_geometry,action_critical_tactile_transfer_guard_v5,10,0.48,0.221967,0.7062,0.811832,0.755262,0.00351,0.658318,0.003971,0.658318,0.031119,0.002087,0.809234,0.003452,0.038866,0.002071,0.146116,0.001755,0.040236,0.001886,0.07632,0.043111
lid_twist_force_control,texture_aliasing,heldout_geometry,conformal_tactile_risk_control,10,0.48,0.221967,0.7062,0.601266,0.633839,0.004352,0.501457,0.005238,0.501457,0.051666,0.003168,0.607494,0.00328,0.045028,0.001568,0.22036,0.001087,0.050311,0.001456,0.093609,0.056558
lid_twist_force_control,texture_aliasing,heldout_geometry,contrastive_tactile_pretraining,10,0.48,0.221967,0.7062,0.818306,0.694968,0.004275,0.560462,0.003824,0.560462,0.077358,0.002244,0.593042,0.002727,0.061014,0.002146,0.093412,0.001054,0.056202,0.001158,0.133408,0.079121
lid_twist_force_control,texture_aliasing,heldout_geometry,domain_adversarial_tactile_transfer,10,0.48,0.221967,0.7062,0.739283,0.663759,0.004257,0.527392,0.004505,0.527392,0.070457,0.002847,0.591411,0.003305,0.061142,0.001994,0.117037,0.00226,0.055601,0.001304,0.132297,0.076563
lid_twist_force_control,texture_aliasing,heldout_geometry,ensemble_disagreement_filter,10,0.48,0.221967,0.7062,0.65528,0.64732,0.00336,0.513391,0.002996,0.513391,0.060105,0.00174,0.6146,0.002265,0.049086,0.00178,0.184976,0.000938,0.053055,0.001251,0.107382,0.063723
lid_twist_force_control,texture_aliasing,heldout_geometry,frozen_tactile_pretraining,10,0.48,0.221967,0.7062,0.826345,0.664961,0.004108,0.526832,0.005527,0.526832,0.087409,0.001655,0.49753,0.003803,0.069552,0.001692,0.047561,0.000902,0.059352,0.000983,0.148918,0.088889
lid_twist_force_control,texture_aliasing,heldout_geometry,full_finetune_pretraining,10,0.48,0.221967,0.7062,0.783903,0.680132,0.002752,0.541119,0.003713,0.541119,0.079777,0.002759,0.561642,0.002813,0.06484,0.001486,0.09305,0.00093,0.056544,0.00165,0.13806,0.082268
lid_twist_force_control,texture_aliasing,heldout_geometry,invariant_risk_tactile_alignment,10,0.48,0.221967,0.7062,0.710263,0.655817,0.002123,0.525621,0.00258,0.525621,0.068097,0.002178,0.600099,0.003982,0.053796,0.001694,0.125703,0.001138,0.053632,0.000875,0.124381,0.071347
lid_twist_force_control,texture_aliasing,heldout_geometry,masked_autoencoder_tactile_pretraining,10,0.48,0.221967,0.7062,0.802705,0.6899,0.004023,0.554955,0.005429,0.554955,0.078633,0.001772,0.585817,0.002724,0.061093,0.002115,0.091458,0.001054,0.056058,0.001442,0.135764,0.079994
lid_twist_force_control,texture_aliasing,heldout_geometry,no_tactile_policy,10,0.48,0.221967,0.7062,0.151144,0.471955,0.003928,0.348503,0.003986,0.348503,0.074892,0.001911,0.269662,0.003962,0.065336,0.001755,0.025053,0.001249,0.057338,0.000834,0.146188,0.082338
lid_twist_force_control,texture_aliasing,heldout_geometry,oracle_contact_shift_feature_selector,10,0.48,0.221967,0.7062,0.87955,0.833802,0.004362,0.762634,0.00518,0.762634,0.019129,0.003545,0.925683,0.004135,0.031494,0.001794,0.096344,0.001117,0.033301,0.001402,0.061685,0.032905
lid_twist_force_control,texture_aliasing,heldout_geometry,proposed_negative_transfer_guard_v4,10,0.48,0.221967,0.7062,0.748459,0.716552,0.003735,0.599313,0.003848,0.599313,0.045987,0.001197,0.711291,0.00307,0.04539,0.001813,0.165139,0.001475,0.046486,0.001357,0.097923,0.055159
lid_twist_force_control,texture_aliasing,heldout_geometry,scratch_tactile_policy,10,0.48,0.221967,0.7062,0.37699,0.53759,0.004127,0.409748,0.00567,0.409748,0.073735,0.00271,0.441539,0.0044,0.059909,0.001293,0.074062,0.000974,0.055292,0.001214,0.136178,0.077877
lid_twist_force_control,texture_aliasing,heldout_geometry,sensor_health_filter,10,0.48,0.221967,0.7062,0.617695,0.632817,0.003787,0.508306,0.004012,0.508306,0.052956,0.001566,0.645274,0.004328,0.048993,0.001912,0.165576,0.001327,0.04985,0.001116,0.100403,0.05968
lid_twist_force_control,texture_aliasing,heldout_geometry,test_time_tactile_adaptation,10,0.48,0.221967,0.7062,0.741465,0.677547,0.003815,0.54297,0.004332,0.54297,0.064986,0.002176,0.644334,0.003957,0.054377,0.00164,0.151078,0.001012,0.054177,0.001623,0.121007,0.069957
lid_twist_force_control,texture_aliasing,heldout_geometry,uncertainty_gated_transfer,10,0.48,0.221967,0.7062,0.625675,0.624605,0.005319,0.48043,0.00659,0.48043,0.063351,0.00232,0.579615,0.003894,0.053849,0.001866,0.202406,0.001508,0.0553,0.001581,0.113274,0.067921
lid_twist_force_control,texture_aliasing,heldout_material,action_critical_tactile_transfer_guard_v5,10,0.38,0.252819,0.6718,0.814631,0.765203,0.003355,0.667365,0.004304,0.667365,0.030184,0.003511,0.807717,0.002893,0.042246,0.001795,0.138093,0.001063,0.042,0.001271,0.07644,0.044275
lid_twist_force_control,texture_aliasing,heldout_material,conformal_tactile_risk_control,10,0.38,0.252819,0.6718,0.60234,0.63681,0.003831,0.50197,0.006061,0.50197,0.054567,0.003651,0.60746,0.004705,0.049469,0.001997,0.208635,0.000963,0.051346,0.001198,0.09456,0.059506
lid_twist_force_control,texture_aliasing,heldout_material,contrastive_tactile_pretraining,10,0.38,0.252819,0.6718,0.815857,0.704515,0.003038,0.553548,0.003286,0.553548,0.084014,0.002864,0.593633,0.003022,0.080143,0.002069,0.088561,0.001395,0.057431,0.00125,0.133282,0.088753
lid_twist_force_control,texture_aliasing,heldout_material,domain_adversarial_tactile_transfer,10,0.38,0.252819,0.6718,0.736915,0.668312,0.003829,0.518996,0.003874,0.518996,0.075276,0.002114,0.587776,0.002056,0.076886,0.001696,0.109451,0.00058,0.057678,0.00112,0.133416,0.084593
lid_twist_force_control,texture_aliasing,heldout_material,ensemble_disagreement_filter,10,0.38,0.252819,0.6718,0.657033,0.649926,0.00528,0.505813,0.006047,0.505813,0.063268,0.002559,0.614203,0.003597,0.062939,0.002188,0.175229,0.001182,0.054574,0.001379,0.108785,0.070466
lid_twist_force_control,texture_aliasing,heldout_material,frozen_tactile_pretraining,10,0.38,0.252819,0.6718,0.822535,0.67174,0.004153,0.512399,0.004868,0.512399,0.094149,0.002936,0.499499,0.004639,0.092808,0.001662,0.045277,0.001348,0.063177,0.001262,0.15098,0.100772
lid_twist_force_control,texture_aliasing,heldout_material,full_finetune_pretraining,10,0.38,0.252819,0.6718,0.780853,0.683419,0.002755,0.52892,0.003455,0.52892,0.08475,0.002851,0.558149,0.003769,0.082528,0.001338,0.086699,0.001186,0.060168,0.001122,0.141356,0.091636
lid_twist_force_control,texture_aliasing,heldout_material,invariant_risk_tactile_alignment,10,0.38,0.252819,0.6718,0.708375,0.662934,0.004336,0.521109,0.004904,0.521109,0.071445,0.002272,0.59768,0.003,0.068402,0.001453,0.119039,0.001423,0.055703,0.001411,0.125367,0.07842
lid_twist_force_control,texture_aliasing,heldout_material,masked_autoencoder_tactile_pretraining,10,0.38,0.252819,0.6718,0.800056,0.693913,0.003533,0.543994,0.003902,0.543994,0.082194,0.002513,0.579051,0.002646,0.079936,0.001283,0.085794,0.001239,0.057323,0.001328,0.13801,0.088896
lid_twist_force_control,texture_aliasing,heldout_material,no_tactile_policy,10,0.38,0.252819,0.6718,0.147134,0.475315,0.002515,0.331068,0.003113,0.331068,0.082685,0.002374,0.270499,0.002845,0.088448,0.001292,0.022045,0.001104,0.060043,0.000851,0.14602,0.094011
lid_twist_force_control,texture_aliasing,heldout_material,oracle_contact_shift_feature_selector,10,0.38,0.252819,0.6718,0.881909,0.84321,0.003917,0.771076,0.004153,0.771076,0.022603,0.002631,0.924797,0.004185,0.031356,0.002041,0.090865,0.001123,0.035437,0.00097,0.061903,0.034287
lid_twist_force_control,texture_aliasing,heldout_material,proposed_negative_transfer_guard_v4,10,0.38,0.252819,0.6718,0.750055,0.72386,0.003983,0.598123,0.00515,0.598123,0.050524,0.003258,0.705425,0.004246,0.055252,0.001919,0.156756,0.001802,0.048876,0.001271,0.099907,0.061045
lid_twist_force_control,texture_aliasing,heldout_material,scratch_tactile_policy,10,0.38,0.252819,0.6718,0.37368,0.537388,0.003105,0.392072,0.003095,0.392072,0.079201,0.002002,0.440632,0.002905,0.079909,0.002323,0.070569,0.000977,0.058164,0.001146,0.136711,0.087718
lid_twist_force_control,texture_aliasing,heldout_material,sensor_health_filter,10,0.38,0.252819,0.6718,0.617328,0.635002,0.002654,0.500997,0.003564,0.500997,0.058298,0.001737,0.642219,0.002899,0.059961,0.002103,0.156408,0.001177,0.052934,0.001342,0.100427,0.065977
lid_twist_force_control,texture_aliasing,heldout_material,test_time_tactile_adaptation,10,0.38,0.252819,0.6718,0.739977,0.679247,0.003276,0.532715,0.003797,0.532715,0.068443,0.001462,0.638953,0.003626,0.070683,0.001216,0.143123,0.001528,0.053834,0.001101,0.122613,0.077584
lid_twist_force_control,texture_aliasing,heldout_material,uncertainty_gated_transfer,10,0.38,0.252819,0.6718,0.626628,0.631756,0.002548,0.477279,0.002916,0.477279,0.068383,0.002547,0.57575,0.002854,0.06735,0.0021,0.191047,0.001082,0.056512,0.000647,0.1146,0.075122
lid_twist_force_control,texture_aliasing,heldout_object,action_critical_tactile_transfer_guard_v5,10,0.28,0.164191,0.6542,0.819604,0.767451,0.004378,0.68067,0.00585,0.68067,0.027102,0.002418,0.813941,0.003933,0.03413,0.001345,0.127748,0.001436,0.037811,0.00174,0.076043,0.039653
lid_twist_force_control,texture_aliasing,heldout_object,conformal_tactile_risk_control,10,0.28,0.164191,0.6542,0.611802,0.650295,0.00318,0.532857,0.004014,0.532857,0.04207,0.003244,0.613182,0.002732,0.040182,0.002199,0.194406,0.001855,0.046787,0.000664,0.091919,0.050797
lid_twist_force_control,texture_aliasing,heldout_object,contrastive_tactile_pretraining,10,0.28,0.164191,0.6542,0.826145,0.716537,0.003655,0.597851,0.00524,0.597851,0.06269,0.001927,0.601723,0.004324,0.055399,0.00203,0.082647,0.001241,0.049382,0.001446,0.129138,0.070549
lid_twist_force_control,texture_aliasing,heldout_object,domain_adversarial_tactile_transfer,10,0.28,0.164191,0.6542,0.746972,0.680648,0.003381,0.559749,0.003684,0.559749,0.061554,0.002181,0.597767,0.003389,0.052708,0.001617,0.102257,0.001745,0.050747,0.001406,0.12883,0.069222
lid_twist_force_control,texture_aliasing,heldout_object,ensemble_disagreement_filter,10,0.28,0.164191,0.6542,0.667796,0.663457,0.004425,0.542429,0.005227,0.542429,0.049803,0.002732,0.618832,0.004106,0.047507,0.002233,0.16216,0.001203,0.047437,0.001451,0.105062,0.05864
lid_twist_force_control,texture_aliasing,heldout_object,frozen_tactile_pretraining,10,0.28,0.164191,0.6542,0.833946,0.690469,0.004356,0.567711,0.005151,0.567711,0.073708,0.002288,0.502218,0.00329,0.062304,0.001776,0.041649,0.001273,0.053234,0.001223,0.144056,0.07999
